Vertex_ID	X	Y	Z
81	0.949904978	-2.019020081	10.92389965
82	0.953647018	-2.200550079	10.5625
83	0.801145017	-1.87827003	11.49969959
84	1.424399972	-1.836279988	10.90069962
85	1.631690025	-1.099640012	11.26580048
86	1.829110026	-1.169880033	10.89120007
87	1.620620012	-0.90220499	11.09440041
88	6.760890007	9.238699913	2.960989952
89	2.749140024	-5.020810127	8.987070084
90	2.72303009	-4.79090023	8.994339943
91	-1.460450053	-9.501759529	8.681229591
92	-2.321449995	-9.175769806	8.218440056
93	-1.037549973	-9.720789909	6.756529808
94	-7.096169949	0.368555993	5.663730145
95	-5.810100079	0.985011995	7.534689903
96	-1.092030048	4.006020069	10.19880009
97	-1.70717001	4.464039803	10.33979988
98	-4.717720032	2.555150032	8.244839668
99	-2.676870108	3.044610023	8.838190079
100	-2.249569893	2.7557199	8.639320374
101	-2.250469923	2.657249928	8.939259529
102	-2.699860096	2.953039885	9.135560036
103	-4.408599854	1.418159962	8.551659584
104	-0.932752013	2.574919939	9.540789604
105	-1.413159966	2.59871006	9.000789642
106	-1.510840058	2.225379944	9.03248024
107	-4.537179947	2.518970013	8.288949966
108	-1.968889952	2.347490072	8.716950417
109	-2.007879972	2.462709904	8.763500214
110	-2.24187994	2.376689911	8.474499702
111	-2.634119987	-4.873559952	9.224419594
112	-2.601320028	-4.879059792	9.134579659
113	-2.4368999	-4.876589775	9.33782959
114	-2.667269945	-4.819349766	9.273819923
115	-2.371609926	-4.700920105	9.708979607
116	-2.742449999	-4.856949806	9.211370468
117	-2.703020096	-4.682869911	9.383769989
118	-3.071269989	-4.815790176	9.19464016
119	-2.633379936	-4.909289837	9.163909912
120	-1.976950049	-5.631420135	10.03540039
121	-2.494220018	-5.106510162	9.335160255
122	-1.676380038	-4.000510216	10.61100006
123	-2.215019941	-4.357930183	10.16289997
124	-2.433530092	-4.92069006	9.372690201
125	-2.436670065	-4.901199818	9.328969955
126	-4.110479832	2.226629972	8.492099762
127	-7.802090168	-1.515269995	0.894415975
128	-8.131070137	1.989570022	0.848363996
129	-8.776260376	0.203511998	-1.666429996
130	-8.609120369	-0.541118026	-1.279270053
131	-7.814459801	-0.836564004	1.095890045
132	-7.795239925	0.077593997	1.132279992
133	-6.951019764	-3.706089973	1.549890041
134	-0.62332499	3.015189886	9.974720001
135	-1.744310021	-4.905879974	9.939680099
136	-1.657510042	-4.626649857	10.30679989
137	-6.347839832	-5.216360092	0.850901008
138	-7.626649857	0.085908398	2.359030008
139	-6.423510075	-5.016079903	-1.827630043
140	-5.473370075	-8.110639572	-4.95968008
141	-2.461030006	-5.031919956	9.367329597
142	-2.642699957	-4.900969982	9.212479591
143	-2.812870026	-4.864089966	9.187580109
144	-1.871999979	-5.273169994	10.08220005
145	-3.378659964	-8.534489632	7.153120041
146	-5.663839817	-3.047749996	-4.618579865
147	-6.162230015	8.663269997	5.215499878
148	-5.212210178	8.907790184	6.73995018
149	-8.945670128	1.479830027	-2.144180059
150	-8.569399834	1.636309981	-2.415869951
151	-8.618450165	0.097487003	-2.014400005
152	-8.337439537	0.065035	-2.286679983
153	-8.138710022	-0.655716002	-2.036760092
154	-8.465709686	-0.701496005	-1.670210004
155	-7.93888998	-1.620759964	-0.292369992
156	-8.426950455	-1.290949941	-0.288322985
157	-7.421889782	-2.465610027	-0.484568
158	-8.841899872	2.788939953	0.574122012
159	-8.226429939	-0.00374049	0.567529023
160	-2.441940069	-2.105509996	9.605349541
161	-2.294650078	-1.203670025	9.689929962
162	-3.076740026	-2.122200012	9.495530128
163	-1.910130024	-2.003030062	9.940290451
164	-2.065639973	-1.311089993	10.11120033
165	-5.179430008	2.271100044	7.709400177
166	-5.276050091	2.821949959	7.972869873
167	-3.03888011	1.317440033	9.008979797
168	-5.651790142	4.147190094	8.296199799
169	-4.645100117	4.675889969	9.269909859
170	-0.948450029	-2.012120008	10.91310024
171	-0.799833	-1.871320009	11.49349976
172	-1.616909981	-1.094609976	11.25370026
173	-1.599470019	-0.900170028	11.08759975
174	-1.801380038	-1.165879965	10.89350033
175	-6.742800236	9.22935009	2.936429977
176	-2.721689939	-5.024400234	8.99409008
177	-2.695060015	-4.794290066	9.000240326
178	-1.410930037	-1.836060047	10.8991003
179	-0.945014	-2.192470074	10.55580044
180	-2.207530022	2.283260107	8.785960197
181	5.948209763	-8.725139618	-0.954751015
182	6.262509823	-11.89579964	-2.738219976
183	6.191810131	-10.91769981	-2.039400101
184	5.887639999	-7.573790073	-0.448549986
185	6.302589893	-5.580160141	4.325530052
186	5.941140175	-6.3020401	3.754499912
187	6.885089874	5.352369785	5.18061018
188	6.573090076	3.728679895	5.939439774
189	7.778369904	5.230889797	0.621748984
190	0.846421003	-12.01119995	3.135940075
191	0.715596974	-10.15250015	4.151609898
192	1.060029984	-14.02009964	1.300680041
193	1.191310048	-14.99069977	0.617690027
194	0.00776471	-14.18690014	1.49040997
195	0.00827908	-15.15159988	0.805872023
196	7.140510082	-3.166779995	-0.918063998
197	6.493279934	-2.05663991	-2.938080072
198	5.60529995	-9.518679619	-5.623809814
199	0.00541338	-12.21879959	3.332989931
200	6.541110039	-4.672669888	4.662040234
201	6.676119804	-4.55366993	1.25553
202	0.650530994	-8.325710297	10.19419956
203	0.660893977	-9.116809845	9.787469864
204	1.552559972	-9.048270226	9.456040382
205	1.530820012	-8.172300339	9.857430458
206	2.496639967	-8.640720367	8.895030022
207	2.461110115	-7.820580006	9.151800156
208	0.635263979	-7.353600025	10.16609955
209	0.00733633	-7.403339863	10.25360012
210	0.00638108	-8.360690117	10.26519966
211	0.65198499	-9.587140083	8.885519981
212	1.045789957	-9.722789764	6.762320042
213	1.718400002	1.156599998	9.362689972
214	1.289669991	1.482329965	9.659850121
215	5.537380219	-2.50948	8.018839836
216	5.602449894	-1.471369982	8.250439644
217	4.195980072	-1.359349966	9.25605011
218	4.363890171	-2.350650072	9.1291399
219	6.569779873	-1.387330055	6.822800159
220	6.955729961	2.017800093	5.522960186
221	0.00832773	0.486187011	11.8817997
222	0.448190004	0.392425001	11.80230045
223	2.492360115	7.279870033	9.608980179
224	3.480200052	7.158420086	9.18517971
225	0.00307939	-9.921910286	6.168849945
226	6.065820217	-4.82115984	6.021140099
227	0.017022001	-9.153559685	9.827289581
228	0.00334647	-9.584819794	8.938159943
229	3.563999891	-7.977859974	7.757770061
230	4.41271019	-7.903999805	6.048500061
231	4.54336977	-7.300179958	6.816150188
232	0.00680797	-10.21990013	4.312200069
233	0.502309978	-0.416676998	12.38360023
234	1.049739957	-0.56012702	11.84889984
235	0.95846802	0.168550998	11.33710003
236	2.775949955	-1.009340048	9.531149864
237	2.126569986	-0.657582998	9.81774044
238	3.060570002	-5.177869797	9.008729935
239	1.566169977	-1.957139969	10.55360031
240	1.483739972	-2.158659935	10.37419987
241	1.034970045	-2.52560997	10.58189964
242	1.511860013	-2.498620033	10.18529987
243	1.448860049	-2.333719969	10.22529984
244	0.346105993	-2.098289967	11.50080013
245	0.00218131	-2.241640091	11.66119957
246	0.000385989	-2.347310066	11.29730034
247	0.326371998	-2.207819939	11.18179989
248	1.987050056	-2.28711009	9.87444973
249	0.576301992	-1.314479947	12.67350006
250	0.569903016	-1.73537004	12.42070007
251	1.078500032	-1.548110008	11.87230015
252	1.131819963	-1.157670021	12.01099968
253	3.116400003	-6.394790173	8.813630104
254	2.809999943	-5.728990078	9.166600227
255	2.157690048	-6.212140083	9.641670227
256	2.287849903	-6.890590191	9.335539818
257	3.107700109	-4.068749905	9.597029686
258	2.679039955	-3.929250002	9.899359703
259	0.361993015	-2.421730042	11.01070023
260	0.000694659	-2.507950068	11.10109997
261	1.885210037	-0.99969399	10.60809994
262	1.881739974	-1.048099995	10.68519974
263	1.949699998	-1.247110009	10.57670021
264	1.869320035	-1.708610058	10.3760004
265	0.00136441	-3.95352006	11.12310028
266	0.628634989	-3.744600058	11.0916996
267	0.537310004	-3.271260023	10.99359989
268	0.00245553	-3.387099981	10.9428997
269	0.627367973	-6.538569927	10.1711998
270	1.377990007	-6.450489998	10.01809978
271	1.567559958	-0.766092002	11.00570011
272	0.043248799	-6.539460182	10.18159962
273	6.003469944	3.19949007	7.25962019
274	3.341059923	5.83491993	9.696140289
275	4.594449997	5.53237009	8.951629639
276	4.763090134	6.750120163	8.354640007
277	5.740449905	4.887010098	7.806230068
278	5.930099964	6.072710037	7.077970028
279	2.032330036	3.895200014	9.80862999
280	2.734240055	4.036819935	9.749270439
281	0.877224028	1.88093996	10.12510014
282	0.356368005	2.300529957	10.50629997
283	3.471849918	0.551093996	8.975749969
284	2.137809992	0.86610198	9.21584034
285	6.090300083	2.036520004	6.791269779
286	3.601469994	4.802969933	9.822480202
287	4.195879936	3.182689905	8.987330437
288	3.70133996	3.354559898	9.18185997
289	3.06994009	3.391910076	9.172559738
290	2.397880077	3.198970079	9.047499657
291	1.782770038	2.812269926	8.882419586
292	4.874609947	2.420030117	8.095359802
293	4.702169895	2.552949905	8.27202034
294	4.776269913	2.21807003	8.104660034
295	3.184390068	3.087419987	9.195349693
296	4.080920219	2.903850079	8.968899727
297	4.365159988	2.739190102	8.64414978
298	4.504089832	2.560519934	8.351050377
299	4.46517992	2.642070055	8.07365036
300	4.464890003	2.594980001	8.06223011
301	3.635550022	3.963890076	9.523320198
302	4.780179977	3.011189938	8.669679642
303	4.345200062	3.30031991	9.133870125
304	3.037120104	1.625849962	9.088720322
305	4.269599915	1.758659959	8.669199944
306	2.074830055	1.952509999	8.928059578
307	1.758859992	2.201349974	8.858799934
308	1.46645999	3.481709957	9.605739594
309	1.092260003	2.979629993	9.440030098
310	1.606680036	2.448040009	8.866700172
311	1.532500029	2.910049915	9.064279556
312	4.136610031	2.113919973	8.764619827
313	3.028199911	1.98348999	9.068779945
314	2.06791997	2.561769962	8.486370087
315	2.082600117	2.462510109	8.45401001
316	4.310609818	2.822930098	8.396380424
317	-0.0046792	4.162380219	10.36439991
318	-0.0145661	3.655139923	10.24880028
319	0.44707799	3.601469994	10.18910027
320	0.682610989	4.138879776	10.34589958
321	1.501520038	2.200520039	9.040160179
322	2.019510031	1.637529969	8.993339539
323	1.722910047	-4.861519814	9.785349846
324	2.433799982	-4.898290157	9.28110981
325	0.684203982	-4.295300007	11.02509975
326	0.00102744	-4.401150227	11.16049957
327	0.651535988	-4.529940128	10.8494997
328	1.738289952	-4.37405014	10.48289967
329	0.447822988	-4.775350094	10.67329979
330	1.768139958	-4.901860237	9.938830376
331	1.790850043	-4.96573019	9.990070343
332	1.321689963	-5.396850109	10.56610012
333	1.139289975	-4.945909977	10.50909996
334	0.449716985	-4.933310032	10.74969959
335	0.00828731	-5.517310143	10.87460041
336	0.562819004	-5.46517992	10.85060024
337	2.433799982	-4.898290157	9.28110981
338	0.00495851	-4.767199993	10.50430012
339	0.41624701	-4.745389938	10.46140003
340	0.644358993	-5.920249939	10.71899986
341	0.020513101	-5.998239994	10.73130035
342	0.00367952	-4.97578001	10.78779984
343	0.447822988	-4.775350094	10.67329979
344	0.00327356	-4.814859867	10.66639996
345	1.11184001	-4.79049015	10.42479992
346	1.416980028	-5.820960045	10.4406004
347	1.058539987	-4.764979839	10.23499966
348	1.524960041	-4.698180199	9.785059929
349	2.409759998	-5.038799763	9.182100296
350	0.407840997	-4.903309822	10.07579994
351	0.0100889	-4.912069798	10.14960003
352	0.41624701	-4.745389938	10.46140003
353	0.587598026	-4.55945015	10.12919998
354	1.061840057	-4.910470009	9.881979942
355	2.684190035	-3.958549976	8.851349831
356	2.952159882	-4.088170052	8.473730087
357	1.479949951	-3.882200003	9.73281002
358	2.69039011	-5.768569946	8.754920006
359	2.371789932	-5.833529949	9.081540108
360	0.563935995	-3.741549969	10.02779961
361	1.057790041	-5.732850075	9.785849571
362	0.413161993	-5.727489948	9.981570244
363	2.969880104	-5.612239838	8.340589523
364	7.883590221	0.950537026	-2.293629885
365	8.106699944	3.132050037	-0.900902987
366	7.787799835	3.541680098	1.229809999
367	7.751239777	1.786329985	1.786280036
368	7.533189774	-0.538034022	-1.884989977
369	8.130120277	-0.803981006	0.606239975
370	8.91271019	3.58788991	0.038183499
371	8.57404995	3.794529915	-0.214038998
372	9.386659622	2.58859992	-1.522619963
373	8.590100288	1.669239998	0.683664978
374	7.988279819	2.294889927	-2.023789883
375	8.461680412	0.789590001	-0.836117029
376	1.667680025	10.29990005	8.364700317
377	-0.00358346	10.4843998	8.404930115
378	-0.00142887	7.125080109	9.995360374
379	1.415560007	7.251860142	9.865980148
380	2.338390112	5.861559868	10.1182003
381	0.411933005	-2.031569958	11.87709999
382	0.00512209	-2.118210077	12.17259979
383	0.554736972	-0.895995021	12.60490036
384	0.000771651	-0.885056973	12.73349953
385	0.0061035	-1.348049998	12.82800007
386	0.00771563	-1.80885005	12.66699982
387	-0.00422794	-0.371567011	12.47360039
388	-0.00157059	5.669360161	10.34560013
389	-0.00102784	5.018280029	10.44460011
390	1.243829966	5.066500187	10.43599987
391	1.271819949	5.677460194	10.34399986
392	-0.00554	2.413490057	10.55869961
393	0.363613993	3.135809898	10.15480042
394	-0.00584939	3.213459969	10.21409988
395	0.00495851	-4.767199993	10.50430012
396	0.00645429	-4.530459881	10.13339996
397	0.00327356	-4.814859867	10.66639996
398	0.000408181	-4.604740143	10.98279953
399	0.00139599	-3.718420029	10.02140045
400	2.896130085	9.95182991	8.210129738
401	2.559180021	4.715990067	10.2177
402	3.17524004	3.176840067	8.909589767
403	2.943789959	3.5322299	9.386540413
404	2.164910078	3.354219913	9.273690224
405	3.982909918	9.532730103	7.743899822
406	3.693609953	3.05614996	9.159720421
407	3.694439888	3.485579967	9.394680023
408	3.665499926	3.150209904	8.918829918
409	4.597839832	3.803590059	9.133000374
410	4.5207901	2.939249992	8.615369797
411	4.058969975	2.994570017	8.700900078
412	5.214129925	3.393100023	8.51154995
413	7.80573988	4.685150146	-2.275049925
414	7.429190159	1.237419963	-4.06539011
415	7.629030228	3.302639961	-3.953160048
416	6.835859776	-0.742691994	-3.561789989
417	2.981400013	-8.966629982	4.666279793
418	5.420360088	-6.950099945	5.177859783
419	2.377490044	11.9406004	6.284619808
420	5.54362011	-6.288410187	6.001210213
421	2.094510078	-3.631479979	10.35299969
422	1.397930026	-3.44975996	10.74160004
423	3.392080069	-4.862889767	9.062930107
424	3.496459961	-4.170229912	9.29916954
425	7.338419914	-1.948719978	2.203419924
426	7.49161005	-1.087440014	2.338439941
427	5.04144001	1.803900003	7.873290062
428	1.48029995	-0.212686002	10.5951004
429	1.629019976	-1.483209968	11.13319969
430	1.827749968	-1.591770053	10.6967001
431	5.241079807	-4.641220093	7.520929813
432	4.257629871	-4.379730225	8.66493988
433	4.923530102	-5.647399902	7.502200127
434	6.45430994	-2.448600054	6.502200127
435	4.284239769	-6.517789841	7.769939899
436	3.43249011	-7.209360123	8.267080307
437	4.977829933	0.573707998	8.42743969
438	4.08164978	-5.181960106	8.595820427
439	3.676249981	-5.801650047	8.624099731
440	1.416129947	-7.202909946	9.850090027
441	1.111320019	-0.866171002	11.97840023
442	7.030729771	-1.18572998	5.221039772
443	6.843359947	-2.351109982	5.027480125
444	0.796952009	3.464250088	9.990570068
445	2.070899963	-4.763780117	9.421139717
446	2.020289898	-3.963059902	9.373140335
447	2.884310007	-13.35200024	0.633548975
448	4.894430161	-13.48239994	-0.975646019
449	4.577589989	-12.3828001	-0.365628004
450	4.175459862	-8.435379982	1.810250044
451	2.472009897	-9.631079674	3.197210073
452	4.201300144	-9.959130287	0.905818999
453	4.56908989	-7.647850037	2.793359995
454	5.886710167	-6.696479797	-0.00121808
455	5.927299976	-5.494249821	-2.894860029
456	3.128319979	-14.39009953	-0.0297534
457	2.496200085	-11.14869976	2.15802002
458	1.722910047	-4.861519814	9.785349846
459	1.710860014	-4.987889767	9.596570015
460	1.683009982	-5.804409981	9.512649536
461	5.349440098	-5.908770084	-4.03263998
462	2.349709988	13.45149994	3.459290028
463	2.414750099	13.50329971	-3.803989887
464	2.194809914	10.4005003	-8.0207901
465	0.0035982	13.88529968	3.425620079
466	2.085690022	6.648379803	-9.747340202
467	1.932680011	2.689399958	-10.09669971
468	1.676830053	-1.124140024	-8.00249958
469	0.0150298	2.721590042	-10.25619984
470	2.524859905	-6.26872015	-7.673190117
471	0.00828369	-7.393219948	-8.284099579
472	0.00873545	-5.942699909	-7.792809963
473	1.676599979	-2.596839905	-7.478330135
474	0.0104128	-2.525540113	-7.331299782
475	0.00934196	-4.590479851	-7.436279774
476	4.972420216	11.72659969	3.127470016
477	4.819620132	9.375340462	-6.770180225
478	4.908279896	11.99880028	-2.956459999
479	4.617650032	5.902369976	-8.524060249
480	4.355130196	2.233799934	-8.63286972
481	4.027989864	-1.391899943	-6.852320194
482	2.589679956	-4.894020081	-6.994440079
483	6.830629826	9.321849823	-1.666509986
484	6.812240124	7.700270176	-4.986549854
485	6.163990021	1.719939947	-6.64564991
486	6.560890198	4.89467001	-6.739870071
487	5.744019985	-1.365100026	-5.561230183
488	9.081529617	2.762900114	-1.743559957
489	8.726349831	2.853060007	-1.924960017
490	8.74685955	3.753819942	-1.085260034
491	9.097740173	3.505549908	-0.940871
492	8.329119682	3.139460087	0.36382699
493	8.468689919	2.967489958	0.617712021
494	9.177570343	1.42426002	-1.898550034
495	9.231369972	3.334510088	0.057003301
496	9.291110039	3.29411006	-0.905297995
497	-0.00129797	12.40069962	6.369780064
498	0.0150295	13.83370018	-4.083759785
499	2.497649908	-7.647059917	-7.962999821
500	0.020864701	10.59700012	-8.211330414
501	0.0179625	6.885469913	-10.02120018
502	0.01165	-0.980479002	-8.33932972
503	-5.942029953	-8.698929787	-0.976374984
504	-6.17595005	-10.91189957	-2.044250011
505	-6.245940208	-11.89579964	-2.738209963
506	-4.179369926	-9.945389748	0.886110008
507	-4.151460171	-8.413330078	1.777430058
508	-5.884590149	-7.53275013	-0.481224001
509	-6.031919956	-6.124159813	3.631259918
510	-6.381110191	-5.385000229	4.228199959
511	-6.5521698	3.726079941	5.936850071
512	-6.866869926	5.346340179	5.171490192
513	-7.779610157	4.690909863	-2.281290054
514	-7.754469872	5.231269836	0.611527979
515	-0.704173982	-10.15139961	4.148829937
516	-0.83405602	-12.01109982	3.134850025
517	-1.043930054	-14.02009964	1.300310016
518	-6.469639778	-2.041939974	-2.947419882
519	-6.531559944	-4.654789925	4.648880005
520	-6.694379807	-4.481500149	1.210279942
521	-0.630496025	-8.332530022	10.19379997
522	-1.499729991	-8.177659988	9.861849785
523	-1.505810022	-9.066840172	9.457810402
524	-0.623971999	-9.130800247	9.78096962
525	-2.449569941	-7.819560051	9.141039848
526	-2.460340023	-8.657259941	8.886320114
527	-0.629083991	-7.352009773	10.16049957
528	-0.646138012	-9.584560394	8.889260292
529	-1.267359972	1.471670032	9.670459747
530	-1.725489974	1.127869964	9.363160133
531	-5.48458004	-2.522660017	8.051810265
532	-4.336959839	-2.354020119	9.13490963
533	-4.168019772	-1.378029943	9.267849922
534	-5.410880089	-1.553529978	8.413849831
535	-6.538350105	-1.396070004	6.840260029
536	-6.931769848	2.013410091	5.519680023
537	-0.421662003	0.402698994	11.80449963
538	-3.478579998	7.154160023	9.173769951
539	-2.489789963	7.27531004	9.603190422
540	-6.053140163	-4.819739819	6.010980129
541	-3.557640076	-7.973360062	7.734759808
542	-4.529679775	-7.295919895	6.803100109
543	-4.397940159	-7.896729946	6.043220043
544	-2.969660044	-8.960350037	4.660019875
545	-4.549580097	-7.62898016	2.757889986
546	-0.501459003	-0.421977013	12.3781004
547	-0.934947014	0.164800003	11.33349991
548	-1.036640048	-0.567534983	11.83819962
549	-2.096810102	-0.634854019	9.819339752
550	-2.754990101	-1.001549959	9.53512001
551	-1.548740029	-1.960569978	10.54920006
552	-1.463140011	-2.149559975	10.37090015
553	-1.028249979	-2.519860029	10.57579994
554	-1.433820009	-2.325069904	10.22099972
555	-1.499179959	-2.493720055	10.18010044
556	-0.350455999	-2.089299917	11.49639988
557	-0.338331997	-2.199919939	11.17210007
558	-1.993800044	-2.274830103	9.849149704
559	-0.562813997	-1.318120003	12.67070007
560	-1.11619997	-1.149000049	12.00720024
561	-1.067819953	-1.538409948	11.86680031
562	-0.555610001	-1.729480028	12.42329979
563	-3.108230114	-6.39384985	8.806770325
564	-2.279730082	-6.890759945	9.330309868
565	-2.149739981	-6.212870121	9.637069702
566	-2.78283	-5.730529785	9.176690102
567	-3.078789949	-4.071700096	9.60435009
568	-2.643480062	-3.929389954	9.909589767
569	-0.379413992	-2.410269976	10.99699974
570	-1.857159972	-0.997964978	10.61139965
571	-1.919319987	-1.244510055	10.58380032
572	-1.854009986	-1.04550004	10.68959999
573	-1.846850038	-1.698570013	10.3760004
574	-0.547084987	-3.303509951	10.98980045
575	-0.627049983	-3.749949932	11.0873003
576	-1.359310031	-6.445650101	10.01669979
577	-0.579089999	-6.533440113	10.17319965
578	-1.545860052	-0.768863022	10.99839973
579	-5.971350193	3.188080072	7.276490211
580	-4.75469017	6.741030216	8.344140053
581	-4.514890194	5.554029942	8.99213028
582	-3.320230007	5.840260029	9.694439888
583	-5.908410072	6.069369793	7.074059963
584	-5.722959995	4.882349968	7.804160118
585	-2.036119938	3.888629913	9.798819542
586	-2.739840031	4.036729813	9.742340088
587	-0.863068998	1.868839979	10.1196003
588	-0.364475012	2.294100046	10.50279999
589	-2.143840075	0.859660983	9.20827961
590	-3.464149952	0.551946998	8.974180222
591	-6.062620163	2.035550117	6.804059982
592	-3.514569998	4.807290077	9.848870277
593	-4.207960129	3.191550016	8.972990036
594	-3.692110062	3.356889963	9.18157959
595	-3.064219952	3.39470005	9.172100067
596	-2.417749882	3.215039968	9.050869942
597	-1.914610028	2.854589939	8.843520164
598	-4.87774992	2.420000076	8.074390411
599	-4.791130066	2.222480059	8.075679779
600	-3.183180094	3.089289904	9.193079948
601	-4.091370106	2.911930084	8.957909584
602	-4.380980015	2.74661994	8.62446022
603	-4.480020046	2.594010115	8.034560204
604	-4.480120182	2.640980005	8.046239853
605	-4.53249979	2.566800117	8.317700386
606	-3.553630114	3.950680017	9.545180321
607	-4.757840157	3.007240057	8.678420067
608	-4.353549957	3.313760042	9.122010231
609	-3.039609909	1.626819968	9.081839561
610	-4.270730019	1.764790058	8.657859802
611	-2.116509914	1.96013999	8.925849915
612	-1.830320001	2.23574996	8.832579613
613	-1.079509974	2.992549896	9.434410095
614	-1.460590005	3.489670038	9.595529556
615	-1.728209972	2.50522995	8.814519882
616	-1.605620027	2.960489988	9.029740334
617	-4.149980068	2.124409914	8.746339798
618	-3.04192996	1.986389995	9.057510376
619	-3.032069921	2.087719917	8.776820183
620	-2.143830061	2.581510067	8.469849586
621	-2.153670073	2.480910063	8.43819046
622	-4.330749989	2.827929974	8.371009827
623	-0.688338995	4.149509907	10.34259987
624	-0.480702996	3.621599913	10.18350029
625	-2.042510033	1.622699976	8.989049911
626	-1.699959993	-4.86164999	9.784399986
627	-2.405519962	-4.926829815	9.280039787
628	-0.673529029	-4.296899796	11.0230999
629	-0.638821006	-4.528649807	10.84669971
630	-1.727180004	-4.375490189	10.47389984
631	-0.434684992	-4.780580044	10.6722002
632	-1.767510056	-4.97149992	9.992190361
633	-1.744269967	-4.905879974	9.939680099
634	-1.28986001	-5.396790028	10.56939983
635	-0.43244499	-4.940400124	10.7507
636	-1.115419984	-4.947289944	10.5092001
637	-0.502919972	-5.474440098	10.86209965
638	-2.405689955	-4.902249813	9.289079666
639	-0.40151	-4.746530056	10.46049976
640	-0.549845994	-5.919209957	10.73680019
641	-0.434684992	-4.780580044	10.6722002
642	-1.089820027	-4.792850018	10.42319965
643	-1.38925004	-5.817580223	10.44180012
644	-1.035300016	-4.765059948	10.23330021
645	-1.503909945	-4.697259903	9.782999992
646	-2.379339933	-5.04362011	9.191510201
647	-0.385643989	-4.900179863	10.07569981
648	-0.40151	-4.746530056	10.46049976
649	-0.571869016	-4.55862999	10.12679958
650	-1.037889957	-4.907529831	9.880660057
651	-2.657320023	-3.960419893	8.854160309
652	-2.927109957	-4.089109898	8.475609779
653	-1.467710018	-3.881190062	9.725199699
654	-2.659080029	-5.773260117	8.765810013
655	-2.348059893	-5.832139969	9.083189964
656	-0.363709003	-5.722829819	9.986370087
657	0.0229633	-5.731460094	9.98377037
658	-0.560607016	-3.74503994	10.02229977
659	-1.023830056	-5.726130009	9.788229942
660	-2.940479994	-5.617259979	8.34980011
661	-7.85326004	0.960554004	-2.300209999
662	-7.727499962	1.788609982	1.778859973
663	-7.763639927	3.54234004	1.221500039
664	-7.513840199	-0.524603009	-1.893839955
