Vertex_ID	X	Y	Z
647	1.846665263	-5.371712685	12.62647724
648	1.350576758	-5.13171196	13.01849174
649	0.712067127	-4.860090733	13.34377289
650	0.760623217	-10.32489777	6.278227329
651	0.8527174	-10.36827469	8.113715172
652	5.422951221	-7.918298721	5.595023632
653	5.907515526	-6.936846256	6.184030533
654	7.10312891	-5.833868504	4.497297764
655	6.84041214	-6.568973541	3.739008904
656	7.741773605	-4.749486446	1.916189075
657	7.848146915	-4.525178909	3.1478374
658	8.241711617	-2.193849325	2.430405855
659	8.075258255	-2.879881859	3.748687983
660	8.238120079	-1.911822915	1.229147673
661	7.348516464	-4.965565681	1.122836113
662	6.381196022	-7.001242638	3.12413764
663	4.843451977	-8.378314018	4.891489983
664	3.317502975	-9.45023632	6.604529381
665	2.043041706	-10.15774345	7.641006947
666	1.7488029	-10.14691925	6.145005226
667	7.960373878	-2.181045532	0.437873542
668	6.91977644	-5.134835243	0.287568688
669	6.077388287	-7.324777603	2.228999138
670	4.502748013	-8.670757294	4.0152421
671	2.877005577	-9.738265038	5.488969803
672	7.39616251	-4.050650597	5.354149342
673	6.446969509	-5.052814484	7.045912266
674	8.629360199	3.064828396	1.558192611
675	8.560461998	3.00751543	3.496486664
676	8.661239624	0.062002629	1.677811742
677	8.434619904	-0.274039894	2.796937943
678	8.156726837	-1.08483243	4.243091583
679	7.512473106	-2.168414831	5.994024277
680	6.630198956	-3.249770641	7.846152782
681	5.174193382	2.449908018	10.22391129
682	5.152400017	2.364590406	10.13387108
683	5.513950825	2.21524477	9.96159935
684	5.633324146	2.48489809	9.947505951
685	5.315090179	1.864627838	10.27252865
686	5.059556007	2.210238934	10.39794064
687	5.213525772	2.806010246	10.40384388
688	4.942642212	2.614700794	10.52431202
689	2.281283617	2.047524691	10.48949337
690	2.252000093	2.203684092	10.42978191
691	1.873439908	2.269962788	10.56449127
692	1.964021325	1.941988111	10.70937347
693	2.428723097	1.674400806	10.89257717
694	2.69002533	2.040009975	10.83526421
695	3.073419094	1.452012181	11.02469254
696	3.193136454	1.886409044	11.01494026
697	3.732504368	1.266274214	11.00712967
698	3.73293519	1.774686098	11.07220364
699	4.911784649	1.457546592	10.62112808
700	4.776742458	1.973276258	10.74030495
701	2.61824894	2.492794037	10.78820896
702	2.409672022	2.810314894	10.80727196
703	3.155600309	2.78571701	11.05623913
704	3.046619415	3.195479631	11.11868
705	3.641898632	2.885178089	11.16341114
706	3.634568453	3.340065241	11.21269417
707	4.562200546	2.78813982	10.87100506
708	4.766005516	3.134870529	10.93320084
709	4.306395531	3.324039936	11.11999702
710	4.215015411	2.879680395	11.07750416
711	4.313959599	1.818261027	10.98565578
712	4.377754211	1.262191057	10.88417721
713	4.258405685	3.158976316	11.10678673
714	4.683689117	3.024069786	10.90431118
715	5.099109173	2.743421078	10.47108173
716	5.387763977	2.481380939	10.133564
717	5.315311432	2.287242889	10.08527851
718	5.169852257	2.034069777	10.38342762
719	4.858702183	1.741159081	10.72639561
720	4.358112812	1.559061527	10.98374939
721	3.738506556	1.548988819	11.06134319
722	3.157309771	1.680488586	11.05813217
723	2.61435008	1.866214514	10.90551567
724	2.15803647	2.001403809	10.58075142
725	2.107967615	2.208025455	10.57600403
726	2.49556756	2.679233313	10.80954742
727	3.07672739	3.057657957	11.11106777
728	3.632404089	3.176084042	11.19696331
729	1.016231179	2.566698313	11.43743134
730	1.099113584	1.70827198	11.84051514
731	1.727771759	3.572809696	11.64953804
732	2.626562834	4.169281483	11.79841614
733	3.6857934	4.542823792	11.71638298
734	4.795399666	4.698909283	11.34450054
735	5.885820389	4.394979	10.51851845
736	6.623409748	3.824174643	9.505347252
737	7.118686676	2.932037115	8.248670578
738	7.327780247	1.381994247	7.831787586
739	6.519915104	-0.012528718	9.35560894
740	5.444757462	-0.643646479	10.47916222
741	4.341017246	-0.51176548	11.13276291
742	3.404923439	-0.156499565	11.44088745
743	2.395663261	0.464779288	11.59613609
744	6.221113205	1.993385196	9.389676094
745	5.895266056	1.285423517	9.981536865
746	5.225861549	0.748908639	10.6271553
747	4.440453529	0.581766486	10.99808979
748	3.649327278	0.678005576	11.14338875
749	2.781885862	1.041154981	11.12620735
750	1.97816503	1.426885486	11.07783604
751	1.46340692	1.832306266	10.89238167
752	1.368680716	2.424867392	10.79391575
753	2.069287539	3.205060244	11.20810604
754	2.874324083	3.662935972	11.46783352
755	3.676975012	3.892704248	11.52337646
756	4.594386578	3.989398003	11.352705
757	5.377187252	3.691653967	10.90048599
758	5.969502449	3.160206079	10.15958786
759	6.322309017	2.572601557	9.448613167
760	6.71096611	-1.580626249	8.687373161
761	7.665102482	-0.442338109	6.712956905
762	8.197201729	2.404783249	5.37224102
763	7.947829723	3.768866301	6.472894669
764	8.237985611	0.591827154	4.704115868
765	8.678322792	1.604395509	1.735013843
766	8.47095108	1.183281064	3.034884691
767	8.500504494	4.793205261	4.646310806
768	8.950362206	5.699055672	2.842431307
769	1.67063117	0.98519516	11.70221329
770	0.709410548	1.916467667	12.35083294
771	0.7314502	2.706979513	11.85871792
772	0.980306149	3.907450676	11.94014835
773	7.211248398	4.815097332	8.323226929
774	6.321766853	5.45800972	9.886232376
775	4.883029938	5.699203014	11.0502615
776	3.476281643	5.640143871	11.63657475
777	1.587687373	4.976778507	11.99487877
778	0.933754861	-17.81041336	1.499453068
779	3.418538332	-17.12340927	0.72663939
780	5.292472363	-15.8902359	-0.869204342
781	1.975041032	-17.52672768	1.360081911
782	6.421782494	-14.04772568	-2.898399591
783	6.436171532	-12.79410934	-4.735990524
784	6.390161514	-9.200581551	-1.97223103
785	6.217534065	-10.57784843	-0.147566378
786	4.762229919	-12.29927635	1.487031221
787	2.90855217	-13.54545116	2.794035196
788	1.799990892	-14.09591198	3.538487673
789	0.895886421	-14.47379494	3.884922981
790	1.583935976	6.379627705	11.78076744
791	1.657446623	13.48781395	8.416600227
792	7.631108284	5.943312168	6.856004715
793	6.602440834	6.634718895	9.14652729
794	4.909128189	6.920569897	10.57679081
795	3.253868341	6.878225327	11.29958534
796	1.679830551	8.133302689	11.33552265
797	3.208411694	8.311280251	10.873909
798	4.993203163	8.369133949	10.04080486
799	6.855306149	8.108016968	8.163760185
800	8.150601387	7.273437977	5.356400013
801	8.065713882	-1.344105959	-1.254504204
802	7.052396297	-3.647013664	-1.615169406
803	9.149075508	6.749246597	0.377264559
804	8.580485344	3.596829414	-0.658130527
805	8.996790886	7.570505142	-2.647243738
806	8.866913795	4.309402943	-3.981514692
807	8.398350716	1.078260899	-1.754786611
808	8.347715378	1.525817871	-4.283969402
809	7.64713335	-0.869614363	-4.248954296
810	6.825185776	-2.78521657	-4.178751945
811	6.60336256	-7.276700974	-0.713610947
812	5.984765053	-8.850234985	1.054552674
813	4.400273323	-10.38653851	2.584412813
814	2.74730134	-11.55451584	3.984445572
815	1.725594759	-12.08153629	4.761674404
816	0.820481896	-12.40876198	5.049616337
817	6.261798382	-5.757455349	-2.699747801
818	5.977312088	-4.462516785	-4.386837006
819	5.777590275	-7.840864182	-4.193572044
820	5.182249546	-6.563254833	-5.392505646
821	0.948673368	-16.36675644	2.681733847
822	1.912181497	-16.00511932	2.386068344
823	3.242836237	-15.56595039	1.727523923
824	5.261774063	-14.41996288	0.297370911
825	6.394416332	-12.64357281	-1.699134111
826	6.437229156	-11.25794125	-3.535408735
827	5.859513283	-9.787865639	-5.772775173
828	5.041722775	-9.03213501	-7.256293297
829	6.059001446	-11.6132679	-7.100835323
830	5.221630573	-11.08239937	-8.70891571
831	8.643061638	8.961338997	3.515365601
832	1.705449224	10.36709118	10.45678997
833	3.203086138	10.4685564	9.993502617
834	5.008368015	10.45950508	9.148384094
835	7.067732811	10.15193367	6.889556885
836	8.575651169	11.01904392	1.208067417
837	6.905362129	12.42582893	5.266901016
838	4.768822193	13.04452324	7.322821617
839	3.209272623	13.34525681	8.014979362
840	3.681574821	-10.98528671	-9.622195244
841	3.804084063	-8.629039764	-8.197392464
842	4.23749733	-6.063869476	-6.594661236
843	4.978075504	-3.831594944	-5.908715248
844	5.513422012	-2.232664108	-6.308195114
845	6.318496227	-0.475434452	-6.94288063
846	7.097889423	1.872597694	-7.463530064
847	7.537378788	4.882507324	-7.438895226
848	7.675777912	8.001459122	-6.452351093
849	4.494556904	8.368987083	-9.984951973
850	4.476219177	5.219497204	-10.51255035
851	4.279916286	2.093621016	-10.11497593
852	3.924539566	-0.279636145	-9.041847229
853	3.32768631	-2.071474791	-7.793029785
854	2.921158552	-3.80442667	-7.138777256
855	2.430456877	-5.873839855	-7.436767101
856	2.065782309	-8.399234772	-8.644113541
857	1.739799976	-10.88720322	-9.995676041
858	1.741054535	15.55563927	5.604973316
859	7.501908302	11.59897327	-4.442268372
860	4.40335989	12.10895824	-8.269120216
861	6.222244263	14.54687214	2.921488523
862	4.519634247	15.01285267	4.682703495
863	3.280975103	15.29891205	5.268549442
864	7.295532227	13.84305477	1.07173419
865	6.485453129	14.51017094	-2.45144558
866	3.968717337	15.02395821	-5.654669285
867	3.883215189	16.16404152	2.009685278
868	5.341459274	15.73783493	-0.338617474
869	3.421699047	16.45602989	-2.862203836
870	3.155059099	16.67741013	-0.338285446
871	3.071795464	16.05111313	3.521613359
872	1.802499771	16.26848412	3.761073112
873	4.253867149	1.913073182	10.83888054
874	3.724178314	1.867346048	10.92558765
875	4.659706116	2.054682732	10.63310814
876	2.80030942	2.050292015	10.6819706
877	2.519943714	2.102599382	10.3397913
878	3.235616922	1.956291437	10.85778427
879	2.439054012	2.245537281	10.26559258
880	2.697281599	2.518203735	10.65262699
881	3.17188406	2.780354738	10.97183132
882	3.631998062	2.893172741	11.08971691
883	4.18075037	2.877306938	10.95430565
884	4.512328625	2.776480675	10.7696867
885	4.841114998	2.608539104	10.47742844
886	5.016079903	2.474714994	10.18488693
887	5.000041962	2.403184414	10.09987545
888	4.943429947	2.275411129	10.29695511
889	8.593263626	2.626679897	0.876009524
890	8.9343853	1.80468297	0.920802116
891	8.810745239	0.744062662	0.627793133
892	8.897955894	-0.56670475	0.785723269
893	8.345956802	-2.136425734	-0.011110089
894	8.864761353	-2.191365004	0.616318286
895	8.928407669	-2.236452579	-0.529275
896	9.565270424	-2.198338032	-0.063085236
897	9.45893383	-1.216849089	-1.389865875
898	10.09440613	-1.272821188	-1.036616921
899	10.12805557	0.628920674	-2.912666559
900	10.78763294	0.539495349	-2.769285679
901	9.138658524	-0.90439564	0.655428767
902	9.862128258	-0.937246084	0.009404476
903	10.32036018	-0.238988087	-1.10692966
904	10.42257786	2.844026089	-3.111379862
905	11.08500767	2.652544498	-3.084432602
906	9.631093979	4.033169746	-1.517553091
907	10.18096542	4.054065704	-1.059296131
908	10.28952694	3.879470348	-2.332109213
909	10.80797577	3.831480026	-2.133813858
910	9.098355293	3.72935009	-0.678841949
911	9.545075417	3.709929943	-0.170171753
912	8.850408554	3.404966593	-0.047084369
913	9.104540825	2.838774443	0.478755057
914	9.113654137	1.450253129	0.062609516
915	8.839794159	0.7097736	-0.136386678
916	9.208282471	2.547376871	-0.154195488
917	8.528546333	-1.296558142	-0.939947605
918	8.865056992	-1.319015741	-0.953242719
919	9.135411263	-0.470846891	-1.313206792
920	9.561974525	0.883089662	-1.867137074
921	9.81098938	2.633911848	-1.887405515
922	9.035261154	2.546355724	-1.112329006
923	8.79460907	1.026458025	-1.572283149
924	8.775914192	3.015645027	-0.41627273
925	8.706142426	-0.238803715	-1.52924943
926	8.537942886	2.875277519	0.326728374
927	8.33144474	-0.082619905	-1.787341595
928	8.055985451	0.435778618	-4.300720215
929	6.795176506	0.769066691	-7.280079842
930	4.139339924	0.955075026	-9.69762516
931	8.586659431	2.487038136	-1.230226159
932	8.730937958	3.027341127	-4.160242558
933	7.378550529	3.266862154	-7.551552773
934	4.42897892	3.443941832	-10.43773556
935	8.556895256	3.410943985	0.516389728
936	9.107923508	6.227576256	1.638873458
937	8.446267128	8.09440136	4.456329823
938	6.987863541	9.068412781	7.568468094
939	5.038143635	9.337820053	9.680840492
940	3.216811657	9.294822693	10.544137
941	1.705350876	9.199900627	10.98807907
942	10.52907372	0.97428596	-2.351172447
943	10.64002228	2.423440456	-2.576869726
944	10.09468842	3.37904048	-1.289949536
945	10.4498682	3.272482872	-2.01712203
946	9.5738554	3.181803226	-0.575383604
947	9.973913193	1.893087387	-0.740742266
948	9.302934647	1.294032693	-0.777528346
949	10.61427975	2.470447063	-1.825001001
950	10.37068844	2.320683241	-1.158277631
951	10.66079521	1.385585666	-1.849291325
952	9.045026779	-0.711241543	0.400374174
953	9.731440544	-0.627067685	-0.176985338
954	8.807571411	0.289888948	0.500930011
955	8.900084496	-0.155859977	0.532747269
956	8.770208359	0.213943452	0.359664828
957	8.86157608	-0.183225155	0.378334582
958	8.535839081	0.388759762	0.289610297
959	8.401695251	0.177612454	-0.14318797
960	8.702207565	-0.551835179	0.393425316
961	10.00625992	-0.276807249	-0.764589846
962	10.35578156	1.037489891	-1.109057426
963	9.770330429	0.781709969	-1.129190683
964	9.417990685	-0.705289006	-0.293628097
965	9.667646408	-0.266894281	-0.868515611
966	10.5700655	1.111516953	-1.398106217
967	9.029431343	0.385697365	-0.778389216
968	8.673304558	-0.632344008	-0.46310693
969	8.318272591	-0.379859865	0.253906608
970	8.270565033	-0.40997994	-0.035781678
971	8.243458748	-0.091942728	0.0370524
972	8.293010712	-0.033362985	0.244608611
973	0.757573068	-6.289566994	11.8734026
974	1.587428927	-6.186477661	11.45174694
975	1.185242653	-6.250801086	11.70280457
976	0.68999058	-4.543443203	11.87568951
977	1.22836256	-4.683846951	11.6974659
978	1.769391179	-4.75187254	11.5017662
979	2.294849396	-4.894638062	11.26477909
980	2.675819874	-5.212810993	10.94233894
981	2.632823229	-5.908694267	10.87817478
982	2.116908789	-6.167512894	11.15529442
983	0.889392614	-7.652039528	10.05895901
984	1.89711535	-7.302220821	9.597933769
985	1.393438339	-7.484061241	9.890192986
986	0.831846178	-3.214743853	10.02307034
987	1.468154192	-3.467756748	9.825992584
988	2.100465298	-3.647075176	9.569437027
989	2.707575798	-3.984285831	9.321491241
990	3.192287683	-4.717521191	8.915639877
991	3.146019459	-6.406001091	8.9037714
992	2.507804871	-7.120307922	9.301887512
993	2.761641741	1.991146803	10.45521641
994	2.413484573	2.035803795	10.13332939
995	2.615186691	2.608748198	10.38485432
996	2.258579969	2.179491997	10.04733562
997	3.207870483	1.892767906	10.59156132
998	3.109024286	3.047019482	10.67205811
999	3.719320297	1.831433296	10.67503452
1000	3.61455822	3.167130709	10.78811169
1001	4.263448238	1.866952419	10.54905796
1002	4.193344116	3.133296251	10.6617403
1003	4.697574615	2.018597841	10.38396835
1004	4.59090662	2.989952564	10.52354908
1005	4.960082054	2.715477943	10.29123497
1006	5.019731998	2.225342274	10.08988953
1007	5.154072762	2.357518673	9.901286125
1008	5.17825222	2.461579323	10.00189018
1009	2.522797346	1.80421567	8.830286026
1010	2.058144808	1.770590425	8.942857742
1011	2.383647442	2.513677597	8.817728043
1012	1.929436803	1.952995539	8.944259644
1013	3.060849428	1.69580102	8.799870491
1014	2.97923398	3.11530304	8.749580383
1015	3.678893566	1.639041424	8.799035072
1016	3.585274458	3.330312252	8.725179672
1017	4.299360752	1.711875439	8.785382271
1018	4.311598301	3.262988091	8.761965752
1019	4.757593632	1.861983657	8.800387383
1020	4.780002117	3.085379601	8.799870491
1021	5.187562943	2.714666367	8.799304962
1022	5.173283577	2.107531071	8.850431442
1023	5.316221714	2.235919237	8.913328171
1024	5.340438366	2.378057957	8.889061928
